sfen	depth	ev	mate	nodes	best	pv
r1b2rk1/1p2b2p/pBn1p1pn/3pPP2/2P5/3B1N1P/P2N1P2/1R2K2R b K -	28	-306	False	10703366	h6f5	['h6f5', 'd3e2', 'c6b4', 'h3h4', 'b4a2', 'h4h5', 'a2c3', 'b1c1', 'c3e2', 'e1e2', 'd5c4', 'h5g6', 'h7g6', 'h1g1', 'c8d7', 'g1g6', 'g8f7', 'g6g4', 'a8c8', 'd2e4', 'd7b5', 'f3g5', 'e7g5', 'g4g5', 'c4c3', 'e2e1', 'c3c2', 'e1d2', 'c8c6', 'b6c5', 'f8c8', 'c5a3', 'b5a4', 'e4d6', 'f5d6', 'e5d6', 'b7b5', 'c1g1', 'c2c1q', 'g1c1']
r1b2rk1/1p2b2p/pBn1p1pn/3pPP2/2P5/3B1N1P/P2N1P2/1R2K2R b K -	29	-332	False	16919703	h6f5	['h6f5', 'd3e2', 'c6b4', 'h3h4', 'b4a2', 'h4h5', 'a2c3', 'b1c1', 'c3e2', 'e1e2', 'd5c4', 'h5g6', 'h7g6', 'c1c4', 'c8d7', 'c4g4', 'd7b5', 'e2d1', 'b5c6', 'g4g6', 'g8f7', 'g6g4', 'f8h8', 'h1h8', 'a8h8', 'd1e2', 'h8h3', 'f3g5', 'e7g5', 'g4g5', 'h3h4', 'g5g1', 'c6b5', 'e2f3', 'f5e7', 'g1b1']
r1b2rk1/1p2b2p/pBn1p1pn/3pPP2/2P5/3B1N1P/P2N1P2/1R2K2R b K -	30	-307	False	20851977	h6f5	['h6f5', 'd3e2', 'c6b4', 'h3h4', 'b4a2', 'b6a5', 'b7b5', 'c4d5', 'e6d5', 'h4h5', 'g6h5', 'e2d1', 'b5b4', 'd1c2', 'a8b8', 'b1a1', 'a2c3', 'h1h5', 'c8d7', 'a5c7', 'b8c8', 'e5e6', 'd7e6', 'c7e5', 'c3e4', 'd2e4', 'c8c2', 'e4g5', 'e7c5', 'e1d1', 'c2f2', 'g5e6', 'f5e3', 'd1c1', 'f8f3', 'h5g5', 'g8f7']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	17	-37	False	383343	f6f5	['f6f5', 'd3f3', 'c7b6', 'd1d2', 'b6b4', 'f3d3', 'd7a4', 'e2c1', 'e7d6', 'h3f3', 'h8h5', 'f3f1']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	18	-35	False	536849	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'g4h4']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	19	-43	False	605991	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'b8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'a2a3', 'g8g2', 'f1f2', 'g2g4', 'b1a2', 'h8h5', 'c1d3', 'h5h4', 'f2h2', 'h4h3', 'h2h3']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	20	-60	False	862796	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'b8g8', 'd2e1', 'c6e4', 'e1d1', 'g4g3', 'h5h6', 'g8g4', 'f3g3', 'g4g3', 'h6h7', 'f7g7']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	21	-60	False	949916	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'b8g8', 'd2e1', 'c6e4', 'e1d1', 'g4g3', 'h5h6', 'g8g4', 'f3g3', 'g4g3', 'h6h7', 'f7g7']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	22	-59	False	1146319	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'g4h4', 'f3g3', 'h4h5', 'f1g1', 'h5h7', 'd3e5', 'd6e5', 'f4e5']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	23	-58	False	1865585	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'g4h4', 'f3g3', 'h4h5', 'f1g1', 'b8h8', 'g3g7', 'f7e8', 'd2e1', 'c6e4', 'e1g3', 'h5h1', 'g3g6', 'e8d8']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	24	-56	False	2027150	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'g4h4', 'f3g3', 'h4h5', 'f1g1', 'b8h8', 'a2a3', 'h5h1', 'g3g7', 'f7e8', 'g1h1', 'h8h1', 'b1a2', 'c6f3', 'g7a7', 'h1h3', 'a7a6', 'f3d3', 'd2d3', 'h3d3', 'a6d6', 'e8e7']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	25	-25	False	3716883	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'g4h4', 'f3g3', 'h4h5', 'f1g1', 'b8h8', 'a2a3', 'h5h1', 'g3g7', 'f7e8', 'b1a2', 'h1g1', 'g7g1', 'h8h1', 'd2d1', 'h1g1', 'd1g1', 'e8f7', 'g1d1', 'c6e4', 'd1h5', 'f7e7', 'h5h7', 'e7e8', 'h7g8', 'e8d7']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	26	-39	False	6923751	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'b8g8', 'd2h2', 'c6e4', 'h2h3', 'e4e2', 'a2a3', 'g4g2', 'f3f2', 'g2f2', 'f1f2', 'g8g1', 'b1a2', 'e2h5', 'f2g2', 'g1g2', 'h3g2', 'h5d1', 'g2h3', 'd1c2', 'h4h5', 'c2c4', 'a2b1', 'c4d5', 'h5h6']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	27	-70	False	9095034	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'b8g8', 'd2e1', 'c6e4', 'e1d1', 'g4g3', 'h5h6', 'g3f3', 'd1f3', 'g8g4', 'f3d1', 'g4h4', 'f1e1', 'e4b7', 'd1e2', 'h4h6', 'a2a3', 'b7e4', 'e2f1', 'e4c6', 'f1e2', 'a6a5', 'b1a2', 'c6b7', 'a2a1', 'b7e4', 'e2e4', 'f5e4', 'e1e4']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	28	-32	False	11285003	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'b8g8', 'd2e1', 'c6e4', 'e1d1', 'g4g3', 'h5h6', 'g3f3', 'd1f3', 'g8g4', 'b2b4', 'g4f4', 'f3h5', 'f7f8', 'f1d1', 'f4f1', 'b1c2', 'f1d1', 'h5d1', 'c5b4', 'h6h7', 'e4h4', 'c4c5', 'd6c7', 'd1e1', 'h4h2', 'c2b3', 'f8f7', 'e1b4', 'h2h7', 'b4d4', 'h7g7']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	29	-32	False	11629499	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'b8g8', 'd2e1', 'c6e4', 'e1d1', 'g4g3', 'h5h6', 'g3f3', 'd1f3', 'g8g4', 'b2b4', 'g4f4', 'f3h5', 'f7f8', 'f1d1', 'f4f1', 'b1c2', 'f1d1', 'h5d1', 'c5b4', 'h6h7', 'e4h4', 'c4c5', 'd6c7', 'd1e1', 'h4h2', 'c2b3', 'f8f7', 'e1b4']
1r5r/2qbbk2/p3pp2/2p4P/2Pp1P1P/3Q3R/PP2N1B1/1K1R4 b - -	30	-23	False	16199249	f6f5	['f6f5', 'd3d2', 'e7d6', 'd1f1', 'h8g8', 'e2c1', 'd7c6', 'g2c6', 'c7c6', 'h3f3', 'g8g4', 'c1d3', 'b8g8', 'd2e1', 'c6e4', 'e1d1', 'g4g3', 'h5h6', 'g3f3', 'd1f3', 'g8g4', 'a2a3', 'g4h4', 'f3g3', 'h4h6', 'f1g1', 'h6h1', 'g3g7', 'f7e8', 'g1h1', 'e4h1', 'b1a2', 'h1e4', 'g7g6', 'e8d8', 'g6f6', 'd8c8', 'd3e5']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	17	40	False	299565	f8c5	['f8c5', 'd4f5', 'd7f5', 'a1b1', 'a7a5', 'a2a3', 'c5a3', 'c2c3', 'd5d4', 'e1e5', 'd4c3', 'e5f5', 'd8d1', 'b1d1', 'c3c2', 'd1e1', 'c2c1r', 'e1c1', 'a3c1', 'f5a5', 'h8d8']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	18	37	False	365306	f8c5	['f8c5', 'd4f5', 'd7f5', 'a1b1', 'a7a5', 'c2c3', 'f7f6', 'b3b4', 'a5b4', 'c3b4', 'c5a7', 'd1f3', 'c8b8', 'b4b5', 'a7b6', 'a2a4', 'g7g5', 'f4g5', 'f5f3']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	19	37	False	477844	f8c5	['f8c5', 'd4f5', 'd7f5', 'a1b1', 'a7a5', 'c2c3', 'h8e8', 'e1e8', 'd8e8', 'b3b4', 'a5b4', 'c3b4', 'c5b6', 'b1b3', 'g7g5', 'd1d5', 'e8e1', 'g1h2', 'f5d5', 'g2d5', 'g5f4', 'd5f7', 'b6f2']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	20	32	False	641222	f8c5	['f8c5', 'd4f5', 'd7f5', 'c2c3', 'c5b6', 'b3b4', 'h8e8', 'e1e8', 'd8e8', 'd1d5', 'f5d5', 'g2d5', 'e8e2', 'a1f1', 'f7f6', 'a2a4', 'a7a5', 'b4a5', 'b6a5', 'f1b1', 'a5b6']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	21	50	False	1275750	f8c5	['f8c5', 'd4f5', 'd7f5', 'c2c3', 'f5g6', 'b3b4', 'c5b6', 'd1f3', 'c7c6', 'b4b5', 'h8e8', 'a2a4', 'e8e1', 'a1e1', 'c8c7', 'g2f1', 'g6c2', 'a4a5', 'b6a5', 'b5c6', 'b7c6', 'e1e7', 'd8d7']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	22	43	False	1458451	f8c5	['f8c5', 'd4f5', 'd7f5', 'c2c3', 'f5g6', 'b3b4', 'c5b6', 'd1f3', 'c7c6', 'a2a4', 'a7a5', 'b4b5', 'h8e8', 'e1e8', 'd8e8', 'b5c6', 'b7c6', 'c3c4', 'd5c4', 'a1c1', 'g6e6', 'f4f5', 'e6d5', 'f5f6', 'd5f3']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	23	29	False	2511051	f8c5	['f8c5', 'd4f5', 'd7f5', 'a1b1', 'f5g6', 'b3b4', 'c5b6', 'b1b3', 'c7c6', 'a2a4', 'd8e8', 'e1e8', 'h8e8', 'g2f1', 'a7a6', 'b4b5', 'a6b5', 'a4b5', 'c8c7', 'd1b1', 'c6c5', 'c2c4', 'd5c4', 'b1g6']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	24	30	False	3398306	f8c5	['f8c5', 'd4f5', 'd7f5', 'c2c3', 'c7c6', 'b3b4', 'c5b6', 'a2a4', 'd5d4', 'c3c4', 'd4d3', 'c4c5', 'b6c7', 'd1d2', 'g7g5', 'f4g5', 'h8g8', 'a1d1', 'f5g5', 'd2g5', 'g8g5', 'e1e3', 'a7a5', 'f2f4', 'g5g6', 'b4b5', 'c6b5', 'a4b5']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	25	28	False	3527468	f8c5	['f8c5', 'd4f5', 'd7f5', 'c2c3', 'c7c6', 'b3b4', 'c5b6', 'a2a4', 'd5d4', 'c3c4', 'd4d3', 'c4c5', 'b6c7', 'd1d2', 'g7g5', 'f4g5', 'h8g8', 'a1d1', 'f5g5', 'd2g5', 'g8g5', 'e1e3', 'a7a5', 'f2f4', 'g5g6', 'b4b5', 'c6b5', 'a4b5', 'b7b6', 'd1d3', 'd8d3', 'e3d3', 'b6c5']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	26	36	False	5321577	f8c5	['f8c5', 'd4f5', 'd7f5', 'a1b1', 'f5g6', 'b3b4', 'c5b6', 'g1f1', 'c7c6', 'a2a4', 'h8e8', 'd1d2', 'e8e1', 'b1e1', 'g6f6', 'b4b5', 'b6c5', 'd2a5', 'c5b6', 'a5b4', 'c6b5', 'a4b5', 'g7g5', 'e1e5', 'g5f4', 'b4f4', 'f6f4', 'g3f4', 'f7f6', 'e5f5', 'c8c7', 'f5f6', 'b6d4']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	27	38	False	6074648	f8c5	['f8c5', 'd4f5', 'd7f5', 'a1b1', 'f5g6', 'b3b4', 'c5b6', 'g1f1', 'c7c6', 'a2a4', 'h8e8', 'd1d2', 'e8e1', 'b1e1', 'g6f6', 'b4b5', 'c8b8', 'f1g1', 'f6d4', 'd2d4', 'b6d4', 'b5c6', 'b7c6', 'e1e7', 'd8c8', 'g2h3', 'c8c7', 'h3d7', 'b8b7', 'g1g2']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	28	24	False	7413538	f8c5	['f8c5', 'd4f5', 'd7f5', 'a1b1', 'f5g6', 'b3b4', 'c5b6', 'g1f1', 'g6c6', 'e1e7', 'c6c4', 'f1g1', 'c4a2', 'b1b3', 'h8f8', 'b4b5', 'c8b8', 'g2f3', 'a2a5', 'g1g2', 'a5a4', 'e7e5', 'a4c4', 'e5d5', 'd8d5', 'd1d5', 'c4d5', 'f3d5', 'f7f6']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	29	17	False	8983610	f8c5	['f8c5', 'd4f5', 'd7f5', 'a1b1', 'f5g6', 'b3b4', 'c5b6', 'g1f1', 'g6c6', 'e1e7', 'c6c4', 'f1g1', 'c4a2', 'b1b3', 'h8f8', 'b4b5', 'c8b8', 'e7e5', 'a2a4', 'e5d5', 'd8d5', 'd1d5', 'a4a1', 'g2f1', 'a1d4', 'd5d4', 'b6d4', 'b3b1', 'f8h8', 'f1c4']
2kr1b1r/pppq1pp1/8/3p1n2/3N1P2/1P4P1/P1P2PB1/R2QR1K1 b - -	30	14	False	11641297	f8c5	['f8c5', 'd4f5', 'd7f5', 'a1b1', 'f5g6', 'b3b4', 'c5b6', 'g1f1', 'g6c6', 'e1e7', 'c6c4', 'f1g1', 'c4a2', 'b1b3', 'h8f8', 'b4b5', 'c8b8', 'e7e5', 'a2a4', 'e5d5', 'd8d5', 'd1d5', 'a4a1', 'g2f1', 'a1d4', 'd5d4', 'b6d4', 'f1c4', 'f7f6', 'b3b1', 'd4c5', 'b1d1', 'c7c6', 'b5c6']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	17	-194	False	239045	e8g8	['e8g8', 'd3c3', 'g8h8', 'h2h3', 'f8g8', 'a4c5', 'e6f5', 'f3h2', 'g7e6', 'h2g4', 'h6g7', 'c5e6', 'f7e6', 'c3c6']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	18	-205	False	383097	e8g8	['e8g8', 'd3c3', 'g8h8', 'h2h3', 'f8g8', 'a4c5', 'e6f5', 'a2a4', 'd8e8', 'h3h4', 'e8e7', 'h4g5', 'h6g5', 'f3g5', 'e7g5']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	19	-200	False	525980	e8g8	['e8g8', 'd3c3', 'g8h8', 'e1d2', 'e6f5', 'c3c6', 'g7e6', 'd2e1', 'd8e8', 'c6e8', 'f8e8', 'c2c4', 'g5g4', 'c4d5', 'g4f3', 'd5e6', 'f3g2']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	20	-202	False	685247	e8g8	['e8g8', 'd3c3', 'g8h8', 'e1d2', 'e6f5', 'c3c6', 'g7e6', 'd2e1', 'h6g7', 'c2c4', 'f5e4', 'a4c5', 'e6c5', 'c6c5', 'f8e8', 'c4d5', 'g7f8']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	21	-212	False	939391	e8g8	['e8g8', 'd3c3', 'g8h8', 'e1d2', 'f8g8', 'f3e1', 'd8e8', 'a4c5', 'e6f5', 'f1f2', 'g7e6', 'e1d3', 'h6f8', 'h2h4', 'f8c5', 'd3c5', 'h7h6', 'h4g5', 'h6g5', 'g2g3', 'e6c5', 'd4c5']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	22	-215	False	1330123	e8g8	['e8g8', 'd3c3', 'g8h8', 'a4c5', 'e6f5', 'h2h3', 'd8e7', 'a2a4', 'f8g8', 'f3h2', 'g7e6', 'g2g4', 'f5g6', 'e1f2', 'g6e4', 'h2f3']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	23	-205	False	1607513	e8g8	['e8g8', 'd3c3', 'g8h8', 'a4c5', 'e6f5', 'h2h3', 'f8g8', 'f3h2', 'g7e6', 'c5e6', 'f7e6', 'c3c6', 'a8b8', 'b2b3', 'b8b6', 'c6c3', 'h6g7', 'c3f3', 'd8e8', 'h3h4', 'f5e4', 'f3g4', 'h7h5', 'g4g5', 'g7f8']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	24	-204	False	2361651	e8g8	['e8g8', 'd3c3', 'g8h8', 'a4c5', 'e6f5', 'h2h3', 'f8g8', 'f3h2', 'g7e6', 'c5e6', 'f7e6', 'c3c6', 'a8b8', 'c6a6', 'b8b2', 'f1f2', 'd8a8', 'a6a5', 'g8b8', 'h2f3', 'a8b7', 'a5c3', 'b2b6', 'a2a4', 'b7a8']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	25	-195	False	3108142	e8g8	['e8g8', 'd3c3', 'g8h8', 'a4c5', 'e6f5', 'h2h3', 'f8g8', 'f3h2', 'g7e6', 'c5e6', 'f7e6', 'c3c6', 'a8b8', 'c6a6', 'b8b2', 'f1f2', 'd8a8', 'a6a5', 'g8b8', 'h2f3', 'a8c6', 'a2a4', 'c6c4', 'a5c3', 'b2b1', 'f2f1']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	26	-210	False	4294396	e8g8	['e8g8', 'd3c3', 'g8h8', 'a4c5', 'e6f5', 'h2h3', 'f8g8', 'f3h2', 'g7e6', 'c5e6', 'f7e6', 'c3c6', 'a8b8', 'c6a6', 'b8b2', 'f1f2', 'd8a8', 'a6a5', 'g8b8', 'h2f3', 'b2b7', 'a2a4', 'b7a7', 'a5c3', 'b8g8', 'e1d2', 'h6f8', 'a4a5', 'c7c5', 'd4c5', 'a7c7', 'f3d4', 'f8c5']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	27	-218	False	5146903	e8g8	['e8g8', 'd3c3', 'g8h8', 'a4c5', 'e6f5', 'h2h3', 'f8g8', 'f3h2', 'g7e6', 'c5e6', 'f5e6', 'c3c6', 'g8g6', 'e1a5', 'e6h3', 'c6c7', 'd8c7', 'a5c7', 'h3f5', 'c7d6', 'g5g4', 'e5e6', 'h6g7']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	28	-228	False	9443973	e8g8	['e8g8', 'd3c3', 'g8h8', 'a4c5', 'e6f5', 'h2h3', 'f8g8', 'f3h2', 'g7e6', 'c5e6', 'f5e6', 'c3c6', 'g8g6', 'c6a4', 'h6f8', 'e1b4', 'h7h5', 'b4f8', 'd8f8', 'a4c6', 'a8b8', 'c6a6', 'f8h6', 'a6a7', 'g6g8', 'f1f2']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	29	-227	False	14470288	e8g8	['e8g8', 'd3c3', 'g8h8', 'a4c5', 'e6f5', 'h2h3', 'f8g8', 'f3h2', 'g7e6', 'c5e6', 'f5e6', 'c3c6', 'g8g6', 'c6c3', 'h6f8', 'c3f3', 'f8e7', 'a1d1', 'a8b8', 'b2b3', 'e6f5', 'c2c4', 'c7c6', 'f1f2', 'd8d7', 'c4d5', 'c6d5', 'f2e2', 'b8g8', 'h2g4']
r2qk2r/2p2pnp/p1p1b2b/3pP1p1/N2P1p2/3Q1N2/PPP3PP/R3BRK1 b kq -	30	-197	False	19053886	e8g8	['e8g8', 'd3c3', 'g8h8', 'a4c5', 'e6f5', 'h2h3', 'd8e7', 'c5d3', 'f8g8', 'c3c6', 'e7e6', 'c6e6', 'g7e6', 'd3c5', 'h6f8', 'c5d7', 'e6d4', 'd7f8', 'd4e2', 'g1h2', 'a8f8', 'a1d1', 'g5g4', 'h3g4', 'g8g4', 'f1f2', 'e2g3', 'd1d5', 'f5e6', 'd5a5', 'f8g8', 'h2g1', 'c7c5']
r1bq1r2/1p2npkp/2ppn1p1/p7/2PP4/2N3P1/PP1Q1PBP/1R2K1NR b K -	17	13	False	600892	c6c5	['c6c5', 'g1e2', 'e7f5', 'd4c5', 'd6c5', 'b1d1', 'd8d2', 'd1d2', 'f5d4', 'h2h4', 'a8b8', 'h4h5', 'h7h6', 'e2d4', 'e6d4']
r1bq1r2/1p2npkp/2ppn1p1/p7/2PP4/2N3P1/PP1Q1PBP/1R2K1NR b K -	18	9	False	771609	c6c5	['c6c5', 'g1e2', 'e7f5', 'd4c5', 'd6c5', 'b1d1', 'd8d2', 'e1d2', 'e6d4', 'h1e1', 'c8e6', 'b2b3', 'a8d8', 'd2c1', 'd4e2', 'c3e2', 'd8d1', 'e1d1', 'b7b6']
r1bq1r2/1p2npkp/2ppn1p1/p7/2PP4/2N3P1/PP1Q1PBP/1R2K1NR b K -	19	19	False	849292	c6c5	['c6c5', 'g1e2', 'e7f5', 'd4c5', 'd6c5', 'b1d1', 'd8d2', 'e1d2', 'e6d4', 'h1e1', 'c8e6', 'b2b3', 'a8d8', 'd2c1', 'd4e2', 'c3e2', 'b7b6', 'g2e4', 'h7h5', 'd1d8', 'f8d8', 'e1d1']
r1bq1r2/1p2npkp/2ppn1p1/p7/2PP4/2N3P1/PP1Q1PBP/1R2K1NR b K -	20	31	False	1314941	c6c5	['c6c5', 'g1e2', 'e7f5', 'd4c5', 'd6c5', 'b1d1', 'd8d2', 'd1d2', 'f5d4', 'f2f4', 'a8b8', 'c3b5', 'd4b5', 'c4b5', 'c5c4', 'e1g1', 'f8e8']
r1bq1r2/1p2npkp/2ppn1p1/p7/2PP4/2N3P1/PP1Q1PBP/1R2K1NR b K -	21	32	False	1488913	c6c5	['c6c5', 'g1e2', 'e7f5', 'd4c5', 'd6c5', 'b1d1', 'd8d2', 'd1d2', 'a8b8', 'e1g1', 'e6d4', 'f1d1', 'b7b6', 'g3g4', 'd4e2', 'c3e2', 'f5h4', 'h2h3', 'f7f5', 'g4g5', 'f5f4', 'e2c3', 'h7h6']
r1bq1r2/1p2npkp/2ppn1p1/p7/2PP4/2N3P1/PP1Q1PBP/1R2K1NR b K -	22	19	False	2029370	c6c5	['c6c5', 'g1e2', 'e7f5', 'd4c5', 'd6c5', 'b1d1', 'd8d2', 'e1d2', 'e6d4', 'd2c1', 'a8b8', 'g2d5', 'd4e2', 'c3e2', 'b7b6', 'h1e1', 'h7h5', 'e2c3', 'c8d7', 'h2h4', 'f8d8', 'd1d2', 'g7f8', 'c3e4', 'f5d4', 'e4g5', 'd8e8', 'e1e8', 'd7e8']
r1bq1r2/1p2npkp/2ppn1p1/p7/2PP4/2N3P1/PP1Q1PBP/1R2K1NR b K -	23	19	False	2333244	c6c5	['c6c5', 'g1e2', 'e7f5', 'd4c5', 'd6c5', 'b1d1', 'd8d2', 'd1d2', 'a8b8', 'e1g1', 'b7b6', 'f1d1', 'h7h5', 'b2b3', 'e6d4', 'c3b5', 'd4b5', 'c4b5', 'f8e8', 'g2c6', 'e8e7', 'g1f1', 'c8e6', 'c6d7', 'b8d8', 'd7e6', 'd8d2']
r1bq1r2/1p2npkp/2ppn1p1/p7/2PP4/2N3P1/PP1Q1PBP/1R2K1NR b K -	24	23	False	2803042	c6c5	['c6c5', 'g1e2', 'e7f5', 'd4c5', 'd6c5', 'b1d1', 'd8d2', 'd1d2', 'a8b8', 'e1g1', 'b7b6', 'f1d1', 'h7h5', 'b2b3', 'e6d4', 'c3b5', 'd4b5', 'c4b5', 'f8e8', 'g1f1', 'c8e6', 'g2c6', 'e8e7', 'c6d7', 'e6d7', 'd2d7']
r1bq1r2/1p2npkp/2ppn1p1/p7/2PP4/2N3P1/PP1Q1PBP/1R2K1NR b K -	25	23	False	3117294	c6c5	['c6c5', 'g1e2', 'e7f5', 'd4c5', 'd6c5', 'b1d1', 'd8d2', 'd1d2', 'a8b8', 'e1g1', 'b7b6', 'f1d1', 'h7h5', 'b2b3', 'e6d4', 'c3b5', 'd4b5', 'c4b5', 'f8e8', 'g1f1', 'c8e6', 'g2c6', 'e8e7', 'c6d7', 'e6d7', 'd2d7', 'e7d7', 'd1d7']
