sfen	depth	ev	mate	nodes	best	pv
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	1	68	False	37	a2a3	['a2a3']
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	2	96	False	108	e4e5	['e4e5']
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	3	159	False	176	d1g4	['d1g4', 'd5e4']
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	4	150	False	253	e4e5	['e4e5']
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	5	218	False	300	e4e5	['e4e5']
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	6	218	False	356	e4e5	['e4e5', 'b4c3', 'b2c3']
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	7	86	False	1909	e4e5	['e4e5', 'g8e7', 'a2a3', 'b4c3', 'b2c3']
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	8	118	False	3273	e4e5	['e4e5', 'c7c5', 'a2a3', 'b4c3', 'b2c3']
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	9	118	False	4657	e4e5	['e4e5', 'c7c5', 'd1g4', 'g8e7', 'a2a3', 'b4c3', 'b2c3']
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	10	143	False	13375	e4e5	['e4e5', 'c7c5', 'a2a3', 'b4c3', 'b2c3', 'g8e7', 'd1g4']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	1	46	False	47	e4d5	['e4d5', 'e6d5']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	2	92	False	151	e4e5	['e4e5']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	3	92	False	237	e4e5	['e4e5']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	4	92	False	280	e4e5	['e4e5']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	5	109	False	474	b1d2	['b1d2', 'c7c6', 'f1d3']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	6	63	False	3012	e4e5	['e4e5', 'c7c5', 'c2c3', 'b8c6', 'g1f3']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	7	122	False	3415	e4e5	['e4e5', 'c7c5', 'c2c3', 'b8c6']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	8	153	False	6426	b1c3	['b1c3', 'c7c5', 'e4d5', 'e6d5', 'd4c5']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	9	109	False	12397	e4e5	['e4e5', 'c7c5', 'c2c3', 'a7a6', 'f1d3', 'c8d7', 'd4c5', 'f8c5', 'd1g4']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	10	81	False	26542	e4e5	['e4e5', 'c7c5', 'c2c3', 'c8d7', 'g1f3', 'd8b6', 'f1d3', 'c5d4']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	1	38	False	76	c1g5	['c1g5']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	2	38	False	272	c1g5	['c1g5']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	3	38	False	492	c1g5	['c1g5']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	4	38	False	648	c1g5	['c1g5']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	5	771	False	691	c1g5	['c1g5']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	6	72	False	1242	e1g1	['e1g1', 'd8a5']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	7	127	False	4602	a1b1	['a1b1', 'h7h6']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	8	82	False	7416	a1b1	['a1b1', 'd6e5', 'd4e5', 'f8e7', 'b5d3', 'd8a5', 'e1g1', 'c6e5']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	9	118	False	10826	a1b1	['a1b1', 'f8e7', 'd1e2', 'd6e5', 'd4e5']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	10	107	False	19544	a1b1	['a1b1', 'd6e5', 'd4e5', 'd8a5', 'e1g1', 'c6e5', 'b5d7', 'e5d7', 'b1b7']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	1	105	False	42	g2f3	['g2f3']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	2	105	False	81	g2f3	['g2f3']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	3	105	False	119	g2f3	['g2f3']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	4	105	False	157	g2f3	['g2f3']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	5	168	False	197	g2f3	['g2f3']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	6	-74	False	325	g2f3	['g2f3', 'a6a5', 'f3f4']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	7	123	False	424	g2f3	['g2f3', 'a6a5', 'e1e2']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	8	76	False	7091	g2f3	['g2f3', 'f8d8', 'h3h4', 'f6h5', 'e3g5', 'd8d1', 'e1d1', 'c7b6']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	9	83	False	9944	g2f3	['g2f3', 'f8d8', 'e1g1', 'a8c8', 'd1d8', 'c8d8']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	10	73	False	13019	g2f3	['g2f3', 'f8d8', 'e1g1', 'f6h5', 'e3g5', 'h5f6', 'b3c2', 'g8f8', 'g5f6', 'g7f6']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	1	133	False	40	c3d5	['c3d5']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	2	183	False	86	c1b1	['c1b1']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	3	183	False	127	c1b1	['c1b1']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	4	183	False	166	c1b1	['c1b1']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	5	199	False	207	c1b1	['c1b1']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	6	143	False	527	f1e2	['f1e2', 'd7b6', 'c1b1']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	7	153	False	2023	c1b1	['c1b1', 'f8h6', 'f3h5']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	8	173	False	2903	c1b1	['c1b1', 'f8h6', 'f1e2', 'h5h4', 'd1d3']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	9	206	False	5196	c1b1	['c1b1', 'e8e7', 'f1e2', 'f8h6', 'd1d3', 'd7c5', 'b3c5', 'd6c5']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	10	212	False	13617	c1b1	['c1b1', 'e8e7', 'f1e2', 'a8d8', 'h2h4', 'f8h6', 'f3h5']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	1	45	False	36	a2a4	['a2a4']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	2	64	False	89	g1f3	['g1f3']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	3	98	False	155	g1e2	['g1e2', 'b5b4', 'c3a4']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	4	78	False	211	g1e2	['g1e2', 'd7d6', 'a2a4']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	5	68	False	505	f1g2	['f1g2', 'c8b7', 'g1f3', 'b5b4', 'c3a4', 'b7e4']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	6	68	False	730	f1g2	['f1g2', 'c8b7', 'g1f3', 'b5b4', 'c3a4', 'b7e4']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	7	59	False	2406	f1g2	['f1g2', 'b8c6', 'g1f3', 'c8b7', 'e1g1', 'e7e6']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	8	63	False	4025	f1g2	['f1g2', 'b8c6', 'g1f3', 'c8b7', 'd1e2', 'e7e6']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	9	75	False	8001	g1f3	['g1f3', 'c8b7', 'f1g2', 'b8c6', 'e1g1', 'e7e6', 'd2d3']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	10	68	False	10709	g1f3	['g1f3', 'c8b7', 'f1g2', 'b5b4', 'c3a4', 'd8a5', 'b2b3', 'b7e4', 'd2d4']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	1	69	False	61	d4c6	['d4c6']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	2	108	False	128	e4e5	['e4e5']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	3	108	False	183	e4e5	['e4e5']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	4	108	False	235	e4e5	['e4e5']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	5	130	False	290	e4e5	['e4e5']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	6	230	False	348	e4e5	['e4e5']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	7	304	False	416	e4e5	['e4e5', 'c6d4', 'f3a8']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	8	194	False	910	e4e5	['e4e5', 'c8b7', 'd4e6', 'd7e6', 'e5f6']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	9	137	False	5652	e4e5	['e4e5', 'c8b7', 'd4e6', 'f7e6', 'e5f6', 'e8c8', 'f6f7', 'd7d5', 'f3g4']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	10	204	False	10536	e4e5	['e4e5', 'b5b4', 'd4c6', 'b4c3', 'e5f6', 'c3b2', 'c1b1']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	1	89	False	66	f4h6	['f4h6']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	2	193	False	144	f4e3	['f4e3']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	3	193	False	238	f4e3	['f4e3']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	4	193	False	281	f4e3	['f4e3']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	5	416	False	325	f4e3	['f4e3']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	6	200	False	651	f4h6	['f4h6', 'g7h6', 'd2h6']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	7	199	False	1359	f1e2	['f1e2', 'd8a5', 'd4b3']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	8	199	False	4283	f1c4	['f1c4', 'd8b6', 'h1e1', 'b8c6', 'd4c6']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	9	171	False	8218	f1c4	['f1c4', 'c8d7', 'c4b3', 'b8c6', 'h1e1', 'c6d4', 'd2d4']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	10	200	False	16376	f1c4	['f1c4', 'c8d7', 'h1e1', 'b8c6', 'f2f3', 'c6d4', 'd2d4']
rn1qr1k1/p1p1bppp/bp3n2/3p4/3P4/1PN2NP1/P2BPPBP/R2Q1RK1 w - -	1	64	False	39	f3e5	['f3e5']
rn1qr1k1/p1p1bppp/bp3n2/3p4/3P4/1PN2NP1/P2BPPBP/R2Q1RK1 w - -	2	78	False	98	a1c1	['a1c1']
rn1qr1k1/p1p1bppp/bp3n2/3p4/3P4/1PN2NP1/P2BPPBP/R2Q1RK1 w - -	3	163	False	160	f1e1	['f1e1', 'c7c6', 'f3e5']
rn1qr1k1/p1p1bppp/bp3n2/3p4/3P4/1PN2NP1/P2BPPBP/R2Q1RK1 w - -	4	75	False	538	d1c1	['d1c1']
rn1qr1k1/p1p1bppp/bp3n2/3p4/3P4/1PN2NP1/P2BPPBP/R2Q1RK1 w - -	5	108	False	576	d1c1	['d1c1']
rn1qr1k1/p1p1bppp/bp3n2/3p4/3P4/1PN2NP1/P2BPPBP/R2Q1RK1 w - -	6	118	False	1630	d2f4	['d2f4', 'e7d6', 'f4d6', 'd8d6']
rn1qr1k1/p1p1bppp/bp3n2/3p4/3P4/1PN2NP1/P2BPPBP/R2Q1RK1 w - -	7	97	False	3067	f3e5	['f3e5', 'e7a3', 'd2g5', 'c7c6', 'd1d2']
rn1qr1k1/p1p1bppp/bp3n2/3p4/3P4/1PN2NP1/P2BPPBP/R2Q1RK1 w - -	8	143	False	6170	f1e1	['f1e1', 'e7d6', 'f3e5', 'c7c6', 'd2f4']
rn1qr1k1/p1p1bppp/bp3n2/3p4/3P4/1PN2NP1/P2BPPBP/R2Q1RK1 w - -	9	77	False	19337	f3e5	['f3e5', 'c7c5', 'd2g5', 'c5d4', 'd1d4', 'h7h6', 'g5h6', 'e7c5', 'd4f4', 'c5d6', 'c3d5', 'd6e5']
rn1qr1k1/p1p1bppp/bp3n2/3p4/3P4/1PN2NP1/P2BPPBP/R2Q1RK1 w - -	10	86	False	24712	a1c1	['a1c1', 'e7a3', 'c1c2', 'h7h6', 'f3e5', 'c7c5', 'd2f4', 'c5d4', 'd1d4']
r4rk1/pp1b2bp/nq3pp1/1N1pp3/P2P2P1/1pP1P1BP/3QBP2/R4RK1 w - -	1	87	False	49	f1b1	['f1b1']
r4rk1/pp1b2bp/nq3pp1/1N1pp3/P2P2P1/1pP1P1BP/3QBP2/R4RK1 w - -	2	180	False	125	a1a3	['a1a3']
r4rk1/pp1b2bp/nq3pp1/1N1pp3/P2P2P1/1pP1P1BP/3QBP2/R4RK1 w - -	3	276	False	266	e2f3	['e2f3']
r4rk1/pp1b2bp/nq3pp1/1N1pp3/P2P2P1/1pP1P1BP/3QBP2/R4RK1 w - -	4	276	False	319	e2f3	['e2f3']
r4rk1/pp1b2bp/nq3pp1/1N1pp3/P2P2P1/1pP1P1BP/3QBP2/R4RK1 w - -	5	417	False	369	e2f3	['e2f3']
r4rk1/pp1b2bp/nq3pp1/1N1pp3/P2P2P1/1pP1P1BP/3QBP2/R4RK1 w - -	6	517	False	443	e2f3	['e2f3', 'e5d4', 'e3d4']
r4rk1/pp1b2bp/nq3pp1/1N1pp3/P2P2P1/1pP1P1BP/3QBP2/R4RK1 w - -	7	284	False	883	f1b1	['f1b1', 'h7h5', 'b1b3', 'h5g4', 'h3g4']
r4rk1/pp1b2bp/nq3pp1/1N1pp3/P2P2P1/1pP1P1BP/3QBP2/R4RK1 w - -	8	207	False	5524	a1b1	['a1b1', 'g8h8', 'c3c4', 'd5c4', 'e2c4']
r4rk1/pp1b2bp/nq3pp1/1N1pp3/P2P2P1/1pP1P1BP/3QBP2/R4RK1 w - -	9	205	False	12195	f1b1	['f1b1', 'f6f5', 'e2d1', 'b6d8', 'd1b3', 'd7c6', 'd4e5', 'a6c5']
r4rk1/pp1b2bp/nq3pp1/1N1pp3/P2P2P1/1pP1P1BP/3QBP2/R4RK1 w - -	10	218	False	34353	d2b2	['d2b2', 'g8h8', 'b2b3', 'f6f5', 'g4f5', 'g6f5', 'd4e5']
3q1rk1/2r2pp1/ppbb1n1p/3p4/3P4/PPN1R1PP/1B2QPB1/2R3K1 w - -	1	117	False	50	e2a6	['e2a6']
3q1rk1/2r2pp1/ppbb1n1p/3p4/3P4/PPN1R1PP/1B2QPB1/2R3K1 w - -	2	117	False	110	e2a6	['e2a6']
3q1rk1/2r2pp1/ppbb1n1p/3p4/3P4/PPN1R1PP/1B2QPB1/2R3K1 w - -	3	117	False	188	e2a6	['e2a6']
3q1rk1/2r2pp1/ppbb1n1p/3p4/3P4/PPN1R1PP/1B2QPB1/2R3K1 w - -	4	117	False	250	e2a6	['e2a6']
3q1rk1/2r2pp1/ppbb1n1p/3p4/3P4/PPN1R1PP/1B2QPB1/2R3K1 w - -	5	124	False	312	e2a6	['e2a6']
3q1rk1/2r2pp1/ppbb1n1p/3p4/3P4/PPN1R1PP/1B2QPB1/2R3K1 w - -	6	274	False	366	e2a6	['e2a6']
3q1rk1/2r2pp1/ppbb1n1p/3p4/3P4/PPN1R1PP/1B2QPB1/2R3K1 w - -	7	582	False	435	e2a6	['e2a6']
3q1rk1/2r2pp1/ppbb1n1p/3p4/3P4/PPN1R1PP/1B2QPB1/2R3K1 w - -	8	222	False	2086	e2a6	['e2a6', 'h6h5', 'a6b6', 'h5h4']
3q1rk1/2r2pp1/ppbb1n1p/3p4/3P4/PPN1R1PP/1B2QPB1/2R3K1 w - -	9	174	False	9119	e2a6	['e2a6', 'h6h5', 'h3h4', 'g7g5', 'c3b5', 'c6b5', 'a6b5', 'g5h4', 'c1c7']
3q1rk1/2r2pp1/ppbb1n1p/3p4/3P4/PPN1R1PP/1B2QPB1/2R3K1 w - -	10	146	False	28707	e2a6	['e2a6', 'h6h5', 'a6b6', 'h5h4', 'b6a6', 'h4g3', 'f2g3', 'f8e8', 'a6d3']
rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ -	1	57	False	61	g1f3	['g1f3']
rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ -	2	57	False	162	g1f3	['g1f3']
rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ -	3	57	False	263	g1f3	['g1f3']
rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ -	4	57	False	352	g1f3	['g1f3']
rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ -	5	69	False	435	g1f3	['g1f3']
rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ -	6	117	False	638	g1e2	['g1e2', 'e6d5', 'e4d5']
rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ -	7	115	False	1391	g1f3	['g1f3', 'b8a6', 'c1g5', 'h7h6']
rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ -	8	109	False	2301	g1f3	['g1f3', 'b8a6', 'a2a3']
rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ -	9	115	False	3403	g1f3	['g1f3', 'b8a6', 'e1g1', 'a6b4', 'f1e1', 'e6d5']
rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ -	10	150	False	5159	g1f3	['g1f3', 'b8a6', 'a2a3', 'e6d5', 'c4d5']
4k3/1R6/4pp2/4rP1K/6P1/8/8/8 w - -	1	108	False	23	b7b8	['b7b8', 'e8d7']
4k3/1R6/4pp2/4rP1K/6P1/8/8/8 w - -	2	200	False	49	h5g6	['h5g6']
4k3/1R6/4pp2/4rP1K/6P1/8/8/8 w - -	3	200	False	71	h5g6	['h5g6']
4k3/1R6/4pp2/4rP1K/6P1/8/8/8 w - -	4	200	False	92	h5g6	['h5g6']
4k3/1R6/4pp2/4rP1K/6P1/8/8/8 w - -	5	279	False	115	h5g6	['h5g6']
4k3/1R6/4pp2/4rP1K/6P1/8/8/8 w - -	6	279	False	167	h5g6	['h5g6', 'e6f5', 'g4f5']
4k3/1R6/4pp2/4rP1K/6P1/8/8/8 w - -	7	510	False	266	h5g6	['h5g6', 'e6f5', 'g4f5']
4k3/1R6/4pp2/4rP1K/6P1/8/8/8 w - -	8	820	False	500	h5g6	['h5g6', 'e5e4', 'g6f6', 'e6f5', 'g4f5']
4k3/1R6/4pp2/4rP1K/6P1/8/8/8 w - -	9	693	False	1445	h5g6	['h5g6', 'e5e2', 'g6f6', 'e6f5', 'g4f5', 'e2e1', 'b7c7']
4k3/1R6/4pp2/4rP1K/6P1/8/8/8 w - -	10	736	False	3871	h5g6	['h5g6', 'e5e2', 'g6f6', 'e6f5', 'g4f5', 'e2e4', 'b7c7', 'e4h4']
r1b2rk1/pp1pppbp/1qn2np1/8/3NPP2/2N1B3/PPP1B1PP/R2QK2R w KQ -	1	79	False	71	e4e5	['e4e5']
r1b2rk1/pp1pppbp/1qn2np1/8/3NPP2/2N1B3/PPP1B1PP/R2QK2R w KQ -	2	83	False	152	d1d2	['d1d2']
r1b2rk1/pp1pppbp/1qn2np1/8/3NPP2/2N1B3/PPP1B1PP/R2QK2R w KQ -	3	169	False	207	e4e5	['e4e5']
r1b2rk1/pp1pppbp/1qn2np1/8/3NPP2/2N1B3/PPP1B1PP/R2QK2R w KQ -	4	169	False	258	e4e5	['e4e5']
r1b2rk1/pp1pppbp/1qn2np1/8/3NPP2/2N1B3/PPP1B1PP/R2QK2R w KQ -	5	169	False	373	e4e5	['e4e5', 'b6b2']
r1b2rk1/pp1pppbp/1qn2np1/8/3NPP2/2N1B3/PPP1B1PP/R2QK2R w KQ -	6	131	False	1509	d4c6	['d4c6', 'b6e3', 'c6e7', 'g8h8', 'd1d2']
r1b2rk1/pp1pppbp/1qn2np1/8/3NPP2/2N1B3/PPP1B1PP/R2QK2R w KQ -	7	131	False	1677	d4c6	['d4c6', 'b6e3', 'c6e7', 'g8h8', 'd1d2']
r1b2rk1/pp1pppbp/1qn2np1/8/3NPP2/2N1B3/PPP1B1PP/R2QK2R w KQ -	8	170	False	1842	d4c6	['d4c6', 'b6e3', 'c6e7', 'g8h8', 'd1d2']
r1b2rk1/pp1pppbp/1qn2np1/8/3NPP2/2N1B3/PPP1B1PP/R2QK2R w KQ -	9	367	False	2303	e4e5	['e4e5', 'f6e8', 'd4c6', 'b6e3', 'c6e7', 'g8h8']
r1b2rk1/pp1pppbp/1qn2np1/8/3NPP2/2N1B3/PPP1B1PP/R2QK2R w KQ -	10	320	False	5688	e4e5	['e4e5', 'b6b2', 'd4b5', 'c6b4', 'a1c1', 'f6e8']
rn1qk2r/pbpp1pbp/1p2pnp1/8/2PP4/4PN2/PP2BPPP/RNBQ1RK1 w kq -	1	40	False	30	b2b4	['b2b4']
rn1qk2r/pbpp1pbp/1p2pnp1/8/2PP4/4PN2/PP2BPPP/RNBQ1RK1 w kq -	2	93	False	87	b2b3	['b2b3']
rn1qk2r/pbpp1pbp/1p2pnp1/8/2PP4/4PN2/PP2BPPP/RNBQ1RK1 w kq -	3	116	False	139	b2b4	['b2b4']
rn1qk2r/pbpp1pbp/1p2pnp1/8/2PP4/4PN2/PP2BPPP/RNBQ1RK1 w kq -	4	116	False	170	b2b4	['b2b4']
rn1qk2r/pbpp1pbp/1p2pnp1/8/2PP4/4PN2/PP2BPPP/RNBQ1RK1 w kq -	5	116	False	201	b2b4	['b2b4', 'a7a6']
rn1qk2r/pbpp1pbp/1p2pnp1/8/2PP4/4PN2/PP2BPPP/RNBQ1RK1 w kq -	6	107	False	477	b2b3	['b2b3', 'd7d5']
rn1qk2r/pbpp1pbp/1p2pnp1/8/2PP4/4PN2/PP2BPPP/RNBQ1RK1 w kq -	7	59	False	3397	b2b4	['b2b4', 'd8e7', 'b4b5', 'a7a6']
rn1qk2r/pbpp1pbp/1p2pnp1/8/2PP4/4PN2/PP2BPPP/RNBQ1RK1 w kq -	8	48	False	8308	b2b4	['b2b4', 'd7d6', 'b4b5']
rn1qk2r/pbpp1pbp/1p2pnp1/8/2PP4/4PN2/PP2BPPP/RNBQ1RK1 w kq -	9	59	False	11190	b2b4	['b2b4', 'd7d6', 'a2a4', 'c7c5', 'c1a3', 'c5b4', 'a3b4']
